# tiempo	energia_plaqueta	w10	magnetizacion
1511	0.828897	0.009356	0.006559
1512	0.830247	0.003183	0.005787
1513	0.829572	0.003376	0.003810
1514	0.830343	-0.003472	0.001495
1515	0.826389	-0.004533	0.004919
1516	0.825617	0.007041	0.002845
1517	0.828029	0.000386	0.002894
1518	0.826292	-0.003472	0.002749
1519	0.832079	0.000000	0.002749
1520	0.829379	0.004630	0.003038
1521	0.826389	0.006752	0.003954
1522	0.826968	-0.002604	0.002508
1523	0.829379	-0.003472	0.005401
1524	0.829090	-0.002218	0.004581
1525	0.827450	0.003376	0.001833
1526	0.828414	-0.013214	0.007571
1527	0.826389	0.004437	0.007378
1528	0.832176	0.003954	0.007234
1529	0.827064	0.009066	0.006076
1530	0.824171	0.003858	0.006559
1531	0.833526	0.011574	0.007668
1532	0.831211	0.007813	0.005546
1533	0.832079	0.002411	0.009934
1534	0.831887	0.003569	0.005208
1535	0.829379	-0.005980	0.005160
1536	0.823785	-0.006655	0.003376
1537	0.822434	0.006173	0.003954
1538	0.819348	-0.000579	0.006173
1539	0.819252	-0.003086	0.005112
1540	0.822242	-0.000772	0.001833
1541	0.825424	-0.008488	0.005353
1542	0.825521	0.002701	0.005739
1543	0.829668	0.001350	0.002990
1544	0.826775	-0.006173	0.000000
1545	0.826775	-0.004244	0.004003
1546	0.822917	-0.006366	0.002122
1547	0.830247	-0.007137	0.005739
1548	0.822049	0.002604	0.005401
1549	0.823495	-0.004244	0.004340
1550	0.824363	-0.001447	0.004003
1551	0.826003	0.008584	0.002459
1552	0.827257	0.008873	0.004967
1553	0.828607	0.002411	0.006028
1554	0.826003	0.003858	0.007234
1555	0.827932	0.000868	0.003569
1556	0.832079	0.005208	0.004244
1557	0.835069	0.000965	0.003376
1558	0.837095	0.002894	0.005160
1559	0.839988	0.000000	0.003954
1560	0.836613	0.001254	0.005883
1561	0.831308	0.000096	0.008247
1562	0.838252	0.000193	0.007764
1563	0.837963	-0.001543	0.007427
1564	0.838927	-0.003569	0.008970
1565	0.841435	-0.005787	0.007186
1566	0.834877	-0.008198	0.005835
1567	0.830150	0.013021	0.001061
1568	0.822820	0.005498	-0.002315
1569	0.825231	-0.000193	0.000916
1570	0.823206	-0.003569	0.003954
1571	0.823110	0.006269	0.002411
1572	0.819348	0.003762	0.004871
1573	0.818094	0.001929	0.005883
1574	0.824653	0.011188	0.007957
1575	0.827353	0.000772	0.006076
1576	0.831308	0.004919	0.005932
1577	0.831983	-0.000965	0.005835
1578	0.822627	-0.004051	0.005257
1579	0.827836	0.001447	0.007909
1580	0.833140	0.005980	0.004147
1581	0.833237	0.005883	0.002652
1582	0.830633	0.000096	-0.001157
1583	0.833912	0.000482	-0.001447
1584	0.828318	0.009549	-0.005739
1585	0.834201	-0.003762	-0.005305
1586	0.842689	-0.005691	-0.008102
1587	0.835262	-0.003858	-0.013744
1588	0.830729	-0.000289	-0.007282
1589	0.831597	-0.006366	-0.005642
1590	0.828318	0.003569	-0.002218
1591	0.832755	0.005401	-0.005305
1592	0.829186	0.005208	0.004051
1593	0.830536	-0.008777	0.005208
1594	0.830536	-0.002218	0.008247
1595	0.834298	-0.004244	0.007523
1596	0.832658	0.008681	0.005546
1597	0.833912	-0.006269	0.004630
1598	0.834394	-0.002122	0.001061
1599	0.835745	0.000482	-0.001929
1600	0.834201	0.003086	-0.007330
1601	0.831790	0.000772	-0.005305
1602	0.823978	-0.000965	-0.002459
1603	0.821663	-0.002701	-0.005401
1604	0.819059	0.000386	-0.001061
1605	0.825521	-0.005883	-0.005546
1606	0.822820	-0.005015	-0.003810
1607	0.819541	0.004630	-0.006125
1608	0.818094	-0.004630	-0.006510
1609	0.822145	0.007427	-0.005594
1610	0.820988	0.010513	-0.006173
1611	0.823013	0.005015	-0.003472
1612	0.831597	0.001350	-0.004147
1613	0.825714	-0.012346	-0.009838
1614	0.822145	-0.009645	-0.006028
1615	0.819830	0.005401	-0.006848
1616	0.818287	-0.005112	-0.002797
1617	0.822820	-0.007813	-0.004485
1618	0.821566	0.000482	-0.002556
1619	0.825328	0.002025	-0.005401
1620	0.832658	-0.007330	-0.005594
1621	0.823881	-0.005787	-0.004774
1622	0.829186	0.006752	-0.003569
1623	0.830536	0.002990	-0.000675
1624	0.824749	-0.005691	0.000000
1625	0.822820	0.001736	-0.005305
1626	0.821952	-0.000579	-0.007668
1627	0.820409	-0.001254	-0.005835
1628	0.816937	-0.002122	-0.006318
1629	0.824460	0.001736	-0.006076
1630	0.831597	0.003376	-0.006800
1631	0.832176	-0.000096	-0.002459
1632	0.835841	0.005787	-0.004292
1633	0.837288	0.002411	-0.001157
1634	0.834684	0.001543	-0.005980
1635	0.832851	-0.007523	-0.000386
1636	0.838156	-0.001350	-0.000193
1637	0.830440	-0.004244	0.000723
1638	0.830054	0.000868	0.001109
1639	0.830440	0.003472	0.001591
1640	0.834201	0.003665	0.000627
1641	0.834877	-0.008681	-0.003231
1642	0.834105	-0.002025	-0.003713
1643	0.837674	-0.005208	-0.004244
1644	0.833237	-0.006655	-0.002170
1645	0.829668	0.003665	-0.003906
1646	0.831597	-0.008102	-0.001688
1647	0.829186	0.002025	-0.002459
1648	0.836034	0.004244	-0.001833
1649	0.837384	-0.009645	-0.004726
1650	0.833912	-0.001736	-0.003520
1651	0.836709	0.001736	-0.004678
1652	0.832272	-0.003665	0.000530
1653	0.831887	0.007620	-0.004389
1654	0.833623	-0.004051	-0.000579
1655	0.829861	0.004533	0.000916
1656	0.823881	-0.001736	-0.001350
1657	0.821181	-0.007716	-0.003858
1658	0.826871	0.003183	-0.006076
1659	0.835262	0.006462	-0.003906
1660	0.834298	-0.000772	-0.000965
1661	0.834877	0.001157	-0.008439
1662	0.826196	0.002508	-0.006993
1663	0.825039	0.007330	-0.006559
1664	0.825039	0.002122	-0.004678
1665	0.830922	0.002701	-0.008198
1666	0.826775	0.003472	-0.003472
1667	0.831211	-0.006076	-0.006993
1668	0.832948	0.006944	-0.004485
1669	0.834684	0.003665	-0.003231
1670	0.834491	0.008295	-0.000386
1671	0.827450	0.000675	-0.000579
1672	0.831115	-0.004147	-0.000820
1673	0.834105	0.001929	-0.002025
1674	0.833333	0.002894	-0.000965
1675	0.834684	0.002990	0.002894
1676	0.833912	0.008391	-0.000193
1677	0.827160	-0.002411	-0.000482
1678	0.833044	0.000772	-0.001013
1679	0.826389	0.001640	-0.004581
1680	0.828993	-0.003569	-0.004389
1681	0.819734	0.008777	-0.001206
1682	0.823785	-0.009934	-0.000048
1683	0.820216	-0.003569	-0.006559
1684	0.827836	-0.005208	-0.007427
1685	0.825714	0.006462	-0.009115
1686	0.824846	0.002990	-0.010465
1687	0.830247	0.002411	-0.010513
1688	0.835552	0.004051	-0.007041
1689	0.831501	-0.001736	-0.005932
1690	0.831115	-0.001543	-0.002459
1691	0.830150	0.010706	-0.000820
1692	0.828221	0.015625	-0.001495
1693	0.824363	0.008970	-0.003086
1694	0.829475	0.011285	-0.001688
1695	0.829861	0.000772	-0.002604
1696	0.828993	0.000675	-0.000434
1697	0.835938	0.011574	-0.003376
1698	0.831115	-0.003279	-0.003858
1699	0.822627	-0.006655	0.001061
1700	0.826196	-0.003472	-0.003279
1701	0.824556	-0.004340	-0.003954
1702	0.831597	0.000772	-0.004003
1703	0.833044	-0.005305	-0.005015
1704	0.833140	-0.003762	-0.005642
1705	0.838252	-0.001736	-0.005257
1706	0.838542	-0.003472	-0.001881
1707	0.836613	0.004726	-0.003376
1708	0.833623	-0.004726	-0.004919
1709	0.833912	-0.002797	-0.002604
1710	0.839603	0.000289	-0.003569
1711	0.834491	0.003665	-0.008102
1712	0.836034	0.006462	-0.002797
1713	0.832465	0.006752	-0.005739
1714	0.832465	-0.001929	-0.007137
1715	0.828318	0.000482	-0.005594
1716	0.819252	0.010224	-0.010272
1717	0.826100	0.009838	-0.010658
1718	0.829765	0.000193	-0.013551
1719	0.829090	0.000965	-0.008198
1720	0.829186	-0.000096	-0.009983
1721	0.829765	-0.016300	-0.009211
1722	0.826775	0.001061	-0.009307
1723	0.831694	-0.000096	-0.006462
1724	0.827932	-0.003279	-0.008150
1725	0.820891	-0.000965	-0.010706
1726	0.820505	-0.002604	-0.006173
1727	0.815008	0.004533	-0.001399
1728	0.818769	0.003376	-0.005015
1729	0.823881	-0.002604	-0.000434
1730	0.826389	-0.001833	-0.000241
1731	0.824556	-0.009645	0.002990
1732	0.817998	0.003279	0.002701
1733	0.820216	0.008295	0.004533
1734	0.814911	0.003472	0.002894
1735	0.822724	0.002315	-0.002459
1736	0.824460	0.005305	-0.005546
1737	0.826871	0.005112	-0.007378
1738	0.833140	0.001736	-0.002267
1739	0.836613	-0.000482	-0.002749
1740	0.833333	-0.007813	-0.001206
1741	0.831308	0.002411	-0.003665
1742	0.833237	0.004630	-0.002315
1743	0.832465	0.005401	0.002701
1744	0.838638	0.000868	0.000723
1745	0.839024	-0.007137	0.000772
1746	0.830440	-0.001254	0.001543
1747	0.832272	0.008777	0.007330
1748	0.829765	0.007234	0.007427
1749	0.834105	-0.005015	0.009452
1750	0.830922	-0.009356	0.007571
1751	0.825328	-0.007813	-0.000241
1752	0.824653	0.002701	-0.002315
1753	0.825617	-0.005015	-0.002604
1754	0.835648	0.001061	-0.000675
1755	0.833237	0.006173	-0.001881
1756	0.831887	-0.004340	0.002459
1757	0.836227	0.001640	-0.002942
1758	0.835166	0.009356	-0.002604
1759	0.835455	-0.001640	-0.006944
1760	0.837288	-0.005980	-0.005642
1761	0.840664	0.002508	-0.004340
1762	0.832079	0.008005	-0.003906
1763	0.831983	0.004340	-0.003472
1764	0.834877	0.000386	-0.001399
1765	0.831597	-0.000579	-0.004147
1766	0.820313	0.010031	-0.000096
1767	0.823592	0.002025	-0.001784
1768	0.821084	-0.006559	0.000772
1769	0.818962	-0.002025	-0.001833
1770	0.824846	-0.008873	-0.001013
1771	0.833912	-0.003762	-0.000289
1772	0.833526	-0.003569	-0.003424
1773	0.834587	0.002797	-0.002942
1774	0.834394	-0.009259	-0.004051
1775	0.831308	-0.014757	-0.005739
1776	0.834298	0.005208	-0.005932
1777	0.832176	0.001543	-0.003810
1778	0.836806	-0.002218	-0.003713
1779	0.843943	-0.002315	-0.007427
1780	0.840471	-0.004051	-0.005980
1781	0.843171	-0.001929	-0.001881
1782	0.834587	0.002797	-0.006944
1783	0.839796	-0.002411	-0.003713
1784	0.836130	-0.002604	-0.004967
1785	0.835745	-0.009356	-0.006896
1786	0.832465	-0.005015	-0.006800
1787	0.827257	-0.001350	-0.007668
1788	0.825907	-0.000289	-0.008825
1789	0.828414	0.008198	-0.004437
1790	0.833333	0.018711	-0.003665
1791	0.832948	-0.002797	-0.001495
1792	0.837481	-0.011863	0.002652
1793	0.835069	-0.004823	0.001591
1794	0.835552	-0.005305	0.001447
1795	0.832562	-0.004823	0.001447
1796	0.839410	-0.005980	0.000868
1797	0.838156	0.001833	0.000627
1798	0.835166	0.012249	0.000579
1799	0.843943	0.002411	-0.004726
1800	0.850984	0.003279	-0.004099
1801	0.847319	-0.003279	-0.003376
1802	0.842400	-0.010899	-0.003569
1803	0.837963	-0.003665	-0.005015
1804	0.830247	0.007909	-0.001688
1805	0.831211	-0.004919	0.000916
1806	0.823688	0.000193	-0.000772
1807	0.828704	0.006269	-0.003086
1808	0.830054	-0.000772	0.000772
1809	0.830054	-0.004823	0.003665
1810	0.836709	-0.006173	0.001447
1811	0.836902	0.010320	0.000434
1812	0.824171	0.000386	-0.001736
1813	0.821856	0.000965	-0.001399
1814	0.821663	0.002411	-0.001881
1815	0.823013	0.001061	0.003328
1816	0.829861	0.004244	0.002604
1817	0.834105	0.008970	0.002894
1818	0.839024	0.004051	0.002749
1819	0.835069	0.007523	-0.000338
1820	0.834491	0.010031	-0.000434
1821	0.830826	0.006752	-0.001495
1822	0.828607	0.003279	-0.000096
1823	0.825617	-0.001350	-0.003376
1824	0.826389	-0.004726	-0.004292
1825	0.819830	0.002218	0.002315
1826	0.823495	0.004919	0.003376
1827	0.820216	-0.001929	-0.002990
1828	0.822242	-0.001157	-0.000723
1829	0.829475	0.001254	0.001350
1830	0.831790	-0.007909	-0.000048
1831	0.839024	0.003762	-0.001736
1832	0.841242	0.001640	0.000096
1833	0.841339	0.006076	-0.006221
1834	0.844329	0.007620	-0.005112
1835	0.842689	0.007620	-0.005594
1836	0.842978	0.003376	-0.006752
1837	0.841821	-0.002604	-0.010417
1838	0.834008	0.002894	-0.009356
1839	0.836902	0.003954	-0.009066
1840	0.840471	-0.004147	-0.007330
1841	0.837288	0.000000	-0.008391
1842	0.840760	-0.008102	-0.007909
1843	0.839892	-0.000482	-0.005739
1844	0.838252	0.000482	-0.005257
1845	0.835455	-0.001157	-0.008488
1846	0.837288	-0.001640	-0.007089
1847	0.837384	0.006559	-0.004196
1848	0.838156	-0.000386	-0.005305
1849	0.835648	-0.004437	-0.007089
1850	0.833816	0.000965	-0.007041
1851	0.834491	0.000868	-0.006655
1852	0.835552	0.000193	-0.003569
1853	0.836034	-0.008584	-0.002942
1854	0.840567	0.003762	-0.001881
1855	0.848380	-0.012924	-0.002942
1856	0.844811	-0.002025	-0.005449
1857	0.848090	-0.000579	-0.002363
1858	0.844232	0.009934	-0.003954
1859	0.844618	0.002604	0.000772
1860	0.844039	0.003376	-0.001061
1861	0.838542	-0.005112	-0.003328
1862	0.838638	-0.005305	-0.004485
1863	0.836034	0.008295	-0.004437
1864	0.826968	-0.003762	-0.001977
1865	0.834105	-0.003472	-0.002122
1866	0.832272	0.007137	0.001399
1867	0.836034	0.007137	0.002122
1868	0.833719	-0.000482	-0.000579
1869	0.836902	0.002701	-0.001302
1870	0.832948	-0.003086	-0.005449
1871	0.836613	-0.015529	-0.004726
1872	0.831597	0.000482	-0.004244
1873	0.829282	-0.008005	-0.004051
1874	0.828029	0.008102	-0.006318
1875	0.831501	0.005305	-0.006125
1876	0.841917	-0.005401	-0.004726
1877	0.842496	0.002122	-0.005257
1878	0.841917	0.001254	-0.006076
1879	0.842785	0.008295	-0.002267
1880	0.848862	0.009259	-0.002990
1881	0.837963	-0.008488	-0.002652
1882	0.834105	-0.004726	0.002652
1883	0.828993	0.009356	0.001302
1884	0.827257	-0.003954	-0.002556
1885	0.830440	0.003954	0.002170
1886	0.830343	0.011671	0.002604
1887	0.828125	0.000096	-0.004147
1888	0.834877	0.007813	-0.002942
1889	0.834298	-0.000289	-0.004292
1890	0.826871	0.000289	-0.004485
1891	0.828800	0.001157	-0.011333
1892	0.832079	0.000000	-0.005546
1893	0.834587	0.001350	-0.002411
1894	0.832755	-0.004437	-0.003328
1895	0.833526	0.000675	-0.006028
1896	0.827739	0.011574	-0.001833
1897	0.832658	0.002894	-0.002652
1898	0.830343	-0.002508	-0.001784
1899	0.830343	-0.003858	0.001157
1900	0.832851	-0.004051	0.004437
1901	0.828125	0.001350	0.000916
1902	0.822242	0.002411	-0.003665
1903	0.821084	-0.000193	-0.001977
1904	0.819734	-0.002894	0.000627
1905	0.815104	0.000675	0.000579
1906	0.816647	0.002411	0.001591
1907	0.821084	-0.011478	-0.000916
1908	0.822338	0.005015	-0.002701
1909	0.825135	0.003858	-0.003376
1910	0.823110	-0.001543	-0.006221
1911	0.825231	0.009645	-0.002604
1912	0.822627	-0.001157	0.000000
1913	0.826968	0.000193	-0.002508
1914	0.829572	-0.001061	0.002122
1915	0.827257	0.008295	0.002363
1916	0.833140	-0.002122	-0.000723
1917	0.827160	-0.009549	-0.004485
1918	0.827353	0.006076	-0.004678
1919	0.827836	-0.001157	-0.004051
1920	0.829282	-0.004051	-0.003231
1921	0.831887	-0.000772	-0.002411
1922	0.827836	-0.000868	0.001543
1923	0.836613	-0.000772	-0.001206
1924	0.836420	-0.000096	0.000145
1925	0.837288	0.004630	-0.000675
1926	0.834394	-0.010513	-0.001399
1927	0.830536	0.002122	-0.003520
1928	0.824267	0.000386	-0.000048
1929	0.823206	0.004340	-0.001157
1930	0.829861	0.002508	-0.001495
1931	0.827643	-0.002604	0.000723
1932	0.830826	0.000772	-0.000723
1933	0.824653	-0.013985	0.004340
1934	0.822724	0.002701	0.004774
1935	0.815876	-0.002218	0.000772
1936	0.819059	-0.004823	0.002411
1937	0.825907	-0.003569	0.005691
1938	0.824749	0.000000	0.002797
1939	0.824749	-0.004823	-0.000772
1940	0.828029	-0.001061	-0.001881
1941	0.828800	-0.002701	-0.001447
1942	0.829572	-0.004147	-0.001302
1943	0.829958	-0.000675	0.003086
1944	0.840471	-0.008777	0.002508
1945	0.839796	-0.000096	0.003135
1946	0.831211	-0.006269	0.001881
1947	0.829861	0.012731	0.001013
1948	0.823399	-0.007523	0.003665
1949	0.829186	-0.006944	0.003424
1950	0.822917	-0.002701	0.005642
1951	0.824556	0.002604	0.008584
1952	0.830633	-0.001640	0.002459
1953	0.829861	0.003183	0.001399
1954	0.827836	-0.004244	-0.003376
1955	0.825135	0.011381	-0.002894
1956	0.826196	-0.008681	-0.004051
1957	0.819252	0.010802	-0.002990
1958	0.821084	0.005691	0.003472
1959	0.821277	-0.010031	0.002363
1960	0.825617	-0.004051	0.002508
1961	0.821759	0.009356	0.005980
1962	0.827643	0.003279	-0.000145
1963	0.833526	0.006752	0.001881
1964	0.830150	0.001254	0.002218
1965	0.830536	0.003279	0.004581
1966	0.835359	-0.002894	0.005498
1967	0.833526	-0.004726	0.002074
1968	0.833816	-0.009838	0.003424
1969	0.839120	-0.001350	-0.000386
1970	0.829572	0.002025	0.001399
1971	0.833816	-0.002122	0.000289
1972	0.837577	-0.001157	0.000772
1973	0.841435	-0.002508	-0.000145
1974	0.839410	0.000000	0.000145
1975	0.836034	-0.006462	0.001833
1976	0.830922	0.001929	0.000434
1977	0.823592	0.001157	0.001254
1978	0.821373	0.009356	0.001399
1979	0.827739	0.006366	0.000820
1980	0.824749	0.001543	0.000772
1981	0.825521	-0.000965	0.000530
1982	0.821952	-0.002411	-0.003954
1983	0.829186	-0.003376	-0.003472
1984	0.822724	-0.014371	0.000338
1985	0.823399	-0.000965	-0.004051
1986	0.823688	0.006944	0.000482
1987	0.822820	0.002122	-0.002267
1988	0.825424	-0.006076	-0.003086
1989	0.819444	-0.002025	-0.003472
1990	0.825424	-0.000868	-0.005015
1991	0.826871	-0.004533	-0.004196
1992	0.822049	0.002604	-0.005401
1993	0.822338	-0.003086	-0.001591
1994	0.828125	-0.001929	-0.001929
1995	0.826292	0.005112	-0.002845
1996	0.822242	-0.002508	-0.003376
1997	0.825521	0.002122	-0.001833
1998	0.821373	0.008488	-0.001543
1999	0.826003	0.005883	-0.002508
2000	0.826485	-0.008584	-0.004389
2001	0.826485	0.008102	-0.000193
2002	0.822242	0.003183	-0.003858
2003	0.825617	-0.001447	-0.007282
2004	0.823110	0.007427	-0.004871
2005	0.820795	0.001061	-0.000434
2006	0.821277	-0.001061	0.001157
2007	0.824942	-0.000096	-0.002122
2008	0.816262	0.000965	-0.001109
2009	0.812693	0.003376	-0.003520
2010	0.811728	0.006462	0.000916
2011	0.821084	0.003086	0.000579
2012	0.821566	0.001157	0.000579
2013	0.822531	-0.005305	0.003520
2014	0.820505	0.002122	0.000675
2015	0.823302	-0.001543	-0.000145
2016	0.817612	0.009549	0.000723
2017	0.820602	0.007427	-0.000530
2018	0.823978	-0.010899	-0.000579
2019	0.831308	0.002797	0.001495
2020	0.835841	0.000289	0.000386
2021	0.828414	-0.001447	-0.004389
2022	0.833237	0.000965	-0.002074
2023	0.839506	0.006269	-0.001640
2024	0.832562	0.002508	0.005498
2025	0.823881	0.006462	0.002459
2026	0.823495	-0.004823	0.001929
2027	0.826100	-0.003472	0.000723
2028	0.825231	-0.000675	-0.001206
2029	0.831211	-0.009259	0.001977
2030	0.830729	0.003858	-0.002363
2031	0.832369	-0.007909	-0.002267
2032	0.832272	0.005691	-0.002652
2033	0.835166	0.004823	-0.002074
2034	0.832658	-0.007330	-0.000482
2035	0.827257	0.002701	-0.006028
2036	0.832272	-0.000772	-0.002942
2037	0.829765	0.003472	0.002894
2038	0.829958	0.005498	0.006703
2039	0.831019	0.000772	0.000965
2040	0.828414	-0.005883	0.002894
2041	0.824846	-0.003086	-0.000965
2042	0.822627	-0.001833	0.002604
2043	0.820409	-0.000772	0.006655
2044	0.820602	-0.001929	0.006366
2045	0.816937	-0.006173	0.002170
2046	0.821084	0.000193	0.001350
2047	0.819734	-0.003569	0.001495
2048	0.823206	-0.008970	0.002845
2049	0.826775	0.006366	0.002411
2050	0.831790	0.007813	0.004244
2051	0.835166	-0.009066	0.000868
2052	0.832176	-0.004630	0.005015
2053	0.830054	-0.007234	0.002894
2054	0.827160	-0.001929	0.002508
2055	0.827450	0.004437	-0.001399
2056	0.825907	0.001736	-0.003183
2057	0.832755	-0.010899	0.001495
2058	0.837577	0.001061	-0.001640
2059	0.836130	0.000289	-0.001495
2060	0.834491	-0.001929	-0.001929
2061	0.838735	-0.004533	-0.003569
2062	0.836709	0.004533	-0.000530
2063	0.831983	-0.014853	-0.002894
2064	0.832272	0.005401	-0.000627
2065	0.831019	0.002701	-0.003279
2066	0.825714	0.001061	-0.003520
2067	0.827643	-0.000772	0.000579
2068	0.823206	0.003183	-0.004678
2069	0.825907	-0.002508	-0.003231
2070	0.826389	0.003279	-0.002604
2071	0.828029	0.009549	-0.004630
2072	0.821663	-0.001736	-0.004147
2073	0.818962	-0.000868	-0.005642
2074	0.817515	0.010127	-0.006366
2075	0.817708	0.003086	-0.006848
2076	0.823688	0.001833	-0.007137
2077	0.828318	-0.002701	-0.008584
2078	0.829765	-0.005208	-0.006944
2079	0.828125	-0.004726	-0.002652
2080	0.826196	0.000772	-0.006366
2081	0.820698	-0.000868	-0.001495
2082	0.829186	-0.008391	0.001495
2083	0.828511	-0.012346	-0.000772
2084	0.828993	-0.002025	-0.001061
2085	0.825907	-0.010417	-0.005257
2086	0.822627	0.004147	-0.002267
2087	0.823399	0.005594	-0.004244
2088	0.832755	0.003762	-0.001929
2089	0.826678	-0.002025	-0.003569
2090	0.827160	0.008391	-0.003279
2091	0.829186	0.006076	-0.000868
2092	0.831308	0.003472	-0.004726
2093	0.827257	0.004244	-0.005498
2094	0.826871	0.012056	-0.004244
2095	0.824942	0.002025	0.000048
2096	0.823110	-0.002315	0.003376
2097	0.826389	0.001640	-0.001784
2098	0.823785	-0.006848	0.001929
2099	0.826678	0.002990	0.003954
2100	0.828125	0.009645	-0.000193
2101	0.831983	0.012153	-0.002122
2102	0.828029	-0.001157	-0.000772
2103	0.829186	-0.003569	-0.004389
2104	0.828318	0.013117	0.001206
2105	0.829186	0.000000	0.000916
2106	0.832851	-0.004630	-0.004003
2107	0.833237	0.004051	-0.001350
2108	0.838542	0.007427	-0.000530
2109	0.841146	0.010417	0.000048
2110	0.841628	0.002122	0.000241
2111	0.838349	-0.005691	0.006318
2112	0.837577	-0.006944	0.007716
2113	0.837867	-0.008391	0.002459
2114	0.836323	-0.007330	0.001543
2115	0.832465	-0.004630	0.000530
2116	0.826485	0.003086	0.003086
2117	0.821373	0.006076	0.004244
2118	0.825231	-0.005787	0.004774
2119	0.828221	-0.012442	0.005015
2120	0.833237	-0.003569	0.002749
2121	0.835938	-0.002025	0.002797
2122	0.834008	-0.001061	0.004630
2123	0.837963	-0.010610	0.002411
2124	0.837095	-0.004919	0.005112
2125	0.838156	0.001447	0.005739
2126	0.841532	-0.000096	0.007620
2127	0.839506	0.006173	0.010224
2128	0.839892	0.012924	0.008632
2129	0.839699	-0.004244	0.007378
2130	0.836709	-0.000193	0.009066
2131	0.838542	0.003279	0.004003
2132	0.831790	0.007427	0.004099
2133	0.829379	0.003376	0.000916
2134	0.831887	-0.003086	0.002411
2135	0.838445	0.004533	0.002894
2136	0.834105	-0.005208	-0.001833
2137	0.833816	-0.000868	-0.000048
2138	0.831115	0.000482	-0.001254
2139	0.828800	-0.003279	-0.001688
2140	0.830826	-0.012153	-0.005401
2141	0.832465	0.004051	-0.004871
2142	0.834394	0.009259	-0.002170
2143	0.833816	0.005498	-0.002218
2144	0.831790	0.004340	-0.003762
2145	0.829861	0.001833	-0.003617
2146	0.834780	0.001350	-0.006655
2147	0.839410	-0.004147	-0.009307
2148	0.838252	-0.008970	-0.009838
2149	0.839217	-0.007716	-0.002315
2150	0.840567	0.005980	-0.005546
2151	0.841628	0.001736	-0.004967
2152	0.839313	-0.008777	-0.008295
2153	0.837191	-0.005787	-0.012442
2154	0.829282	0.003569	-0.011526
2155	0.834394	-0.005305	-0.011767
2156	0.835069	-0.003183	-0.006655
2157	0.836323	0.000868	-0.003858
2158	0.834780	-0.002990	-0.007137
2159	0.823881	-0.006462	-0.004630
2160	0.823785	-0.003376	-0.005787
2161	0.833526	0.004726	-0.007330
2162	0.831211	0.002411	-0.004823
2163	0.827450	0.005305	-0.002315
2164	0.831694	0.000965	0.001254
2165	0.829668	-0.001543	0.000193
2166	0.832948	0.007523	0.002652
2167	0.828993	-0.005980	0.001784
2168	0.831694	-0.001640	-0.001591
2169	0.823688	-0.016879	-0.004099
2170	0.823110	0.009934	-0.007330
2171	0.819830	-0.012249	-0.005883
2172	0.823881	0.003086	-0.006414
2173	0.821181	0.005883	-0.005932
2174	0.813368	-0.004823	-0.005401
2175	0.810089	0.001929	-0.003472
2176	0.817323	-0.001833	-0.007330
2177	0.818287	0.003569	-0.011622
2178	0.825231	-0.006848	-0.008198
2179	0.828993	-0.006944	-0.006462
2180	0.823592	0.002990	-0.002508
2181	0.817612	0.001350	-0.004147
2182	0.814140	0.006269	-0.001399
2183	0.813947	0.000675	0.001013
2184	0.818480	-0.002411	-0.000434
2185	0.819830	-0.009259	-0.001254
2186	0.818287	-0.001736	0.006173
2187	0.823978	0.003762	0.001399
2188	0.820795	-0.001447	0.004196
2189	0.820120	0.005305	0.001736
2190	0.821084	-0.005208	0.004051
2191	0.822242	0.000289	0.002170
2192	0.824942	0.001543	0.003328
2193	0.822049	-0.020351	-0.000916
2194	0.829090	0.004437	0.000627
2195	0.831404	-0.000965	0.001302
2196	0.831308	-0.017458	0.001640
2197	0.833816	0.002315	-0.001302
2198	0.825617	-0.000193	-0.002218
2199	0.828221	-0.001833	-0.004581
2200	0.821952	-0.001350	-0.004437
2201	0.829475	-0.009356	-0.009163
2202	0.831790	0.001447	-0.008150
2203	0.827450	0.002411	-0.006559
2204	0.824749	-0.007620	-0.005064
2205	0.826582	0.000675	-0.001157
2206	0.830826	-0.000193	-0.001591
2207	0.838638	-0.009838	0.001061
2208	0.839603	0.000193	0.001013
2209	0.834684	0.007137	-0.001254
2210	0.837577	0.004919	-0.002894
2211	0.844232	-0.005883	-0.003231
2212	0.847029	0.001447	-0.004196
2213	0.848187	0.003665	-0.004871
2214	0.848283	0.000675	-0.006896
2215	0.845486	-0.000579	-0.006414
2216	0.850887	-0.002604	-0.011188
2217	0.847415	-0.004919	-0.016107
2218	0.852334	0.001254	-0.012924
2219	0.847222	-0.001254	-0.007089
2220	0.848090	0.006559	-0.008439
2221	0.841435	0.005498	-0.005883
2222	0.841628	-0.012249	-0.012346
2223	0.839603	0.005112	-0.013455
2224	0.834298	0.002894	-0.015046
2225	0.834684	-0.002025	-0.012105
2226	0.835841	0.003183	-0.011863
2227	0.837481	-0.006173	-0.011574
2228	0.833333	0.005980	-0.009934
2229	0.825231	-0.000772	-0.006607
2230	0.829958	-0.002411	-0.007186
2231	0.832562	-0.002990	-0.000579
2232	0.831790	0.007523	0.001254
2233	0.837288	0.005883	-0.000965
2234	0.834973	-0.002894	-0.002218
2235	0.832465	0.002315	-0.003569
2236	0.832369	0.000579	-0.004003
2237	0.832948	0.002990	-0.011767
2238	0.830922	-0.002797	-0.008584
2239	0.841242	-0.002411	-0.009163
2240	0.839796	-0.011188	-0.009259
2241	0.844329	0.003086	-0.006076
