# tiempo	energia_plaqueta	O10	magnetizacion
1559	0.840085	0.000000	0.003954
1560	0.840953	0.000000	0.002122
1561	0.831211	0.000000	-0.006028
1562	0.834877	0.000000	-0.002025
1563	0.831404	0.000000	-0.004774
1564	0.830150	0.000000	-0.001061
1565	0.834780	0.000000	-0.000482
1566	0.841049	0.000000	-0.001350
1567	0.837095	0.000000	-0.002894
1568	0.838252	0.000000	0.002508
1569	0.846836	0.000000	0.001543
1570	0.841146	0.000000	0.001109
1571	0.841146	0.000000	0.000338
1572	0.835262	0.000000	-0.000338
1573	0.833719	0.000000	-0.001736
1574	0.833912	0.000000	-0.000916
1575	0.828800	0.000000	-0.005932
1576	0.832948	0.000000	-0.004389
1577	0.833912	0.000000	-0.000916
1578	0.833623	0.000000	-0.002797
1579	0.830729	0.000000	-0.001302
1580	0.833333	0.000000	-0.002652
1581	0.830729	0.000000	-0.001543
1582	0.832465	0.000000	-0.002411
1583	0.831887	0.000000	0.002845
1584	0.830150	0.000000	-0.003665
1585	0.831501	0.000000	-0.001784
1586	0.828993	0.000000	0.002508
1587	0.829475	0.000000	0.004292
1588	0.833237	0.000000	0.001591
1589	0.834394	0.000000	-0.002990
1590	0.843364	0.000000	-0.000241
1591	0.847319	0.000000	0.001833
1592	0.841725	0.000000	0.002508
1593	0.844136	0.000000	0.002411
1594	0.849055	0.000000	0.005401
1595	0.846065	0.000000	0.002556
1596	0.847029	0.000000	0.001302
1597	0.847126	0.000000	0.001688
1598	0.843364	0.000000	0.002074
1599	0.838638	0.000000	0.001157
1600	0.846258	0.000000	-0.002894
1601	0.841435	0.000000	-0.004340
1602	0.841628	0.000000	-0.002652
1603	0.842014	0.000000	-0.005160
1604	0.837963	0.000000	-0.001399
1605	0.835359	0.000000	-0.003472
1606	0.837481	0.000000	-0.003617
1607	0.836998	0.000000	-0.006462
1608	0.830247	0.000000	-0.009307
1609	0.825617	0.000000	-0.010224
1610	0.822820	0.000000	-0.006896
1611	0.818191	0.000000	-0.006125
1612	0.826196	0.000000	-0.007861
1613	0.819252	0.000000	-0.007234
1614	0.817033	0.000000	-0.010417
1615	0.814333	0.000000	-0.008488
1616	0.810957	0.000000	-0.009934
1617	0.819541	0.000000	-0.009597
1618	0.818191	0.000000	-0.007571
1619	0.823592	0.000000	-0.006318
1620	0.826485	0.000000	-0.005787
1621	0.832272	0.000000	-0.003376
1622	0.836516	0.000000	-0.002218
1623	0.843075	0.000000	-0.003569
1624	0.840664	0.000000	-0.005498
1625	0.841049	0.000000	-0.002990
1626	0.840760	0.000000	-0.003520
1627	0.837577	0.000000	0.000868
1628	0.830150	0.000000	-0.003569
1629	0.829090	0.000000	-0.002267
1630	0.824267	0.000000	-0.000193
1631	0.827643	0.000000	-0.001736
1632	0.824460	0.000000	-0.006655
1633	0.822242	0.000000	-0.005594
1634	0.822434	0.000000	-0.002845
1635	0.820505	0.000000	-0.000434
1636	0.820988	0.000000	0.006173
1637	0.818480	0.000000	0.004871
1638	0.826003	0.000000	0.003424
1639	0.833623	0.000000	0.001206
1640	0.833430	0.000000	0.000820
1641	0.836613	0.000000	-0.000289
1642	0.838445	0.000000	0.002218
1643	0.839988	0.000000	-0.000482
1644	0.838927	0.000000	-0.003279
1645	0.840181	0.000000	-0.000820
1646	0.833623	0.000000	-0.000627
1647	0.836323	0.000000	-0.002122
1648	0.836613	0.000000	0.002749
1649	0.836227	0.000000	0.000482
1650	0.828800	0.000000	-0.002942
1651	0.831790	0.000000	-0.006993
1652	0.834201	0.000000	-0.007089
1653	0.829765	0.000000	-0.007957
1654	0.835069	0.000000	-0.008343
1655	0.826775	0.000000	-0.006752
1656	0.828221	0.000000	-0.003762
1657	0.827836	0.000000	-0.006221
1658	0.829186	0.000000	-0.002122
1659	0.831501	0.000000	-0.002122
1660	0.832079	0.000000	0.003376
1661	0.827643	0.000000	0.003086
1662	0.834201	0.000000	0.000772
1663	0.838638	0.000000	0.003086
1664	0.837384	0.000000	0.002122
1665	0.844715	0.000000	0.004099
1666	0.847029	0.000000	-0.000579
1667	0.840760	0.000000	-0.000723
1668	0.839796	0.000000	-0.000868
1669	0.837191	0.000000	-0.001640
1670	0.831404	0.000000	0.003231
1671	0.839988	0.000000	0.002845
1672	0.832851	0.000000	0.001302
1673	0.832755	0.000000	0.002315
1674	0.830054	0.000000	-0.000868
1675	0.834008	0.000000	0.001109
1676	0.832176	0.000000	-0.000289
1677	0.834587	0.000000	-0.001254
1678	0.833719	0.000000	-0.000579
1679	0.828511	0.000000	-0.003713
1680	0.828607	0.000000	0.001157
1681	0.828704	0.000000	-0.000482
1682	0.831308	0.000000	-0.001977
1683	0.840085	0.000000	-0.000868
1684	0.840953	0.000000	-0.000193
1685	0.841435	0.000000	0.001447
1686	0.838542	0.000000	0.001736
1687	0.836516	0.000000	-0.000772
1688	0.835166	0.000000	0.002315
1689	0.828414	0.000000	0.000916
1690	0.836516	0.000000	-0.003810
1691	0.838831	0.000000	-0.005498
1692	0.840953	0.000000	-0.003231
1693	0.832272	0.000000	-0.002122
1694	0.836420	0.000000	-0.001688
1695	0.831790	0.000000	-0.001543
1696	0.832851	0.000000	-0.001977
1697	0.831790	0.000000	-0.000675
1698	0.829958	0.000000	-0.001206
1699	0.826775	0.000000	-0.000772
1700	0.827450	0.000000	-0.001399
1701	0.830150	0.000000	-0.003713
1702	0.824171	0.000000	-0.002122
1703	0.823302	0.000000	0.000193
1704	0.829572	0.000000	0.000241
1705	0.828125	0.000000	-0.000579
1706	0.825907	0.000000	-0.000820
1707	0.829572	0.000000	0.001447
1708	0.830150	0.000000	0.000145
1709	0.828414	0.000000	0.000482
1710	0.822242	0.000000	-0.004147
1711	0.820988	0.000000	-0.002411
1712	0.824460	0.000000	-0.004871
1713	0.835552	0.000000	-0.000675
1714	0.838638	0.000000	-0.003328
1715	0.839603	0.000000	-0.002845
1716	0.843846	0.000000	-0.001929
1717	0.842303	0.000000	0.003086
1718	0.835359	0.000000	0.000193
1719	0.833044	0.000000	0.000241
1720	0.832369	0.000000	0.002363
1721	0.829090	0.000000	0.002122
1722	0.835262	0.000000	0.010176
1723	0.834973	0.000000	0.006559
1724	0.825231	0.000000	0.005787
1725	0.824846	0.000000	0.001640
1726	0.820409	0.000000	-0.000096
1727	0.820023	0.000000	0.000145
1728	0.822917	0.000000	-0.001157
1729	0.819348	0.000000	0.004147
1730	0.819059	0.000000	0.002122
1731	0.820505	0.000000	0.001061
1732	0.817805	0.000000	0.004196
1733	0.816262	0.000000	0.002990
1734	0.815683	0.000000	0.001977
1735	0.821470	0.000000	0.003086
1736	0.819059	0.000000	0.004726
1737	0.818673	0.000000	-0.003376
1738	0.823013	0.000000	0.001013
1739	0.830150	0.000000	-0.000289
1740	0.823785	0.000000	-0.002556
1741	0.826582	0.000000	-0.000772
1742	0.831211	0.000000	-0.000096
1743	0.834491	0.000000	-0.003810
1744	0.827257	0.000000	-0.004437
1745	0.826389	0.000000	-0.005208
1746	0.822434	0.000000	-0.001977
1747	0.822917	0.000000	-0.008488
1748	0.824267	0.000000	-0.004003
1749	0.823399	0.000000	-0.005257
1750	0.820505	0.000000	-0.008632
1751	0.821663	0.000000	-0.008536
1752	0.824556	0.000000	-0.009886
1753	0.832465	0.000000	-0.011236
1754	0.831694	0.000000	-0.007475
1755	0.832658	0.000000	-0.002556
1756	0.838638	0.000000	-0.000048
1757	0.836709	0.000000	-0.000627
1758	0.833140	0.000000	0.002025
1759	0.832176	0.000000	-0.003279
1760	0.831790	0.000000	-0.002508
1761	0.827643	0.000000	-0.001350
1762	0.831019	0.000000	0.002025
1763	0.831404	0.000000	-0.001254
1764	0.829572	0.000000	-0.002267
1765	0.833623	0.000000	-0.008488
1766	0.832369	0.000000	-0.006703
1767	0.838445	0.000000	-0.005594
1768	0.840953	0.000000	-0.006366
1769	0.839506	0.000000	-0.005257
1770	0.837481	0.000000	-0.002508
1771	0.842303	0.000000	-0.004630
1772	0.842110	0.000000	-0.003858
1773	0.841725	0.000000	-0.002025
1774	0.840760	0.000000	-0.001495
1775	0.843075	0.000000	-0.003617
1776	0.838735	0.000000	-0.001109
1777	0.835262	0.000000	0.001929
1778	0.834394	0.000000	0.001157
1779	0.832948	0.000000	0.003954
1780	0.831983	0.000000	0.005257
1781	0.834780	0.000000	0.002604
1782	0.830922	0.000000	0.002508
1783	0.823688	0.000000	0.008777
1784	0.825714	0.000000	0.008295
1785	0.825328	0.000000	0.006752
1786	0.821181	0.000000	0.006944
1787	0.824267	0.000000	0.008343
1788	0.826389	0.000000	0.005980
1789	0.829186	0.000000	0.010995
1790	0.832851	0.000000	0.006848
1791	0.829475	0.000000	0.005932
1792	0.825521	0.000000	0.006028
1793	0.830343	0.000000	0.001929
1794	0.828800	0.000000	-0.000289
1795	0.835069	0.000000	0.001157
1796	0.830054	0.000000	-0.000386
1797	0.828125	0.000000	0.001929
1798	0.834973	0.000000	0.000241
1799	0.834684	0.000000	0.003183
1800	0.834298	0.000000	0.001543
1801	0.832465	0.000000	0.001061
1802	0.838252	0.000000	0.005883
1803	0.841435	0.000000	0.005401
1804	0.846836	0.000000	0.004003
1805	0.845679	0.000000	0.007957
1806	0.847415	0.000000	0.012780
1807	0.845775	0.000000	0.008536
1808	0.844715	0.000000	0.010899
1809	0.838059	0.000000	0.007716
1810	0.835938	0.000000	0.008729
1811	0.832948	0.000000	0.003762
1812	0.834491	0.000000	0.001929
1813	0.836998	0.000000	0.006318
1814	0.835262	0.000000	0.005739
1815	0.834298	0.000000	0.004196
1816	0.840567	0.000000	0.004533
1817	0.838831	0.000000	0.006510
1818	0.840471	0.000000	0.006125
1819	0.840181	0.000000	0.003328
1820	0.837963	0.000000	0.005064
1821	0.842593	0.000000	0.011671
1822	0.840374	0.000000	0.009018
1823	0.842014	0.000000	0.005015
1824	0.837384	0.000000	0.004485
1825	0.832562	0.000000	0.007282
1826	0.833623	0.000000	0.007571
1827	0.827932	0.000000	0.000868
1828	0.832851	0.000000	0.001543
1829	0.835069	0.000000	-0.000434
1830	0.833912	0.000000	0.000000
1831	0.825521	0.000000	0.004003
1832	0.833430	0.000000	0.004437
1833	0.834298	0.000000	0.004871
1834	0.829475	0.000000	0.005257
1835	0.829572	0.000000	0.008247
1836	0.823688	0.000000	0.008005
1837	0.828704	0.000000	0.009018
1838	0.835455	0.000000	0.005305
1839	0.838059	0.000000	0.006510
1840	0.831211	0.000000	0.004051
1841	0.827739	0.000000	0.007427
1842	0.831887	0.000000	0.003086
1843	0.825424	0.000000	0.003954
1844	0.822145	0.000000	0.003038
1845	0.830440	0.000000	0.003472
1846	0.833912	0.000000	0.004630
1847	0.831211	0.000000	0.004292
1848	0.837963	0.000000	0.000772
1849	0.836806	0.000000	0.001833
1850	0.830826	0.000000	0.000627
1851	0.824653	0.000000	0.000965
1852	0.823495	0.000000	-0.004437
1853	0.827932	0.000000	-0.004099
1854	0.829958	0.000000	-0.002218
1855	0.831404	0.000000	-0.003424
1856	0.827836	0.000000	-0.007957
1857	0.831019	0.000000	-0.012490
1858	0.825907	0.000000	-0.005835
1859	0.820216	0.000000	-0.010320
1860	0.819059	0.000000	-0.008922
1861	0.817226	0.000000	-0.006318
1862	0.819637	0.000000	-0.007571
1863	0.824749	0.000000	-0.008681
1864	0.823881	0.000000	-0.005449
1865	0.823206	0.000000	0.004196
1866	0.823688	0.000000	0.001013
1867	0.820795	0.000000	-0.002894
1868	0.826100	0.000000	-0.003279
1869	0.818769	0.000000	-0.002218
1870	0.818094	0.000000	-0.003424
1871	0.816165	0.000000	-0.006269
1872	0.814525	0.000000	-0.009307
1873	0.816744	0.000000	-0.009597
1874	0.818866	0.000000	-0.008247
1875	0.813368	0.000000	-0.005208
1876	0.821277	0.000000	-0.004147
1877	0.814236	0.000000	-0.006752
1878	0.810378	0.000000	-0.006510
1879	0.818191	0.000000	-0.005208
1880	0.817323	0.000000	-0.002315
1881	0.814622	0.000000	-0.001977
1882	0.818962	0.000000	0.000193
1883	0.821470	0.000000	0.001399
1884	0.825810	0.000000	-0.003665
1885	0.825521	0.000000	-0.003713
1886	0.826292	0.000000	-0.001833
1887	0.823302	0.000000	-0.003520
1888	0.830729	0.000000	-0.000627
1889	0.831887	0.000000	-0.000675
1890	0.826775	0.000000	0.000820
1891	0.828607	0.000000	0.002845
1892	0.830536	0.000000	0.001736
1893	0.830440	0.000000	0.007234
1894	0.826292	0.000000	0.005980
1895	0.832562	0.000000	0.006993
1896	0.828993	0.000000	0.002749
1897	0.825714	0.000000	0.005305
1898	0.829186	0.000000	0.002604
1899	0.835745	0.000000	0.002894
1900	0.838445	0.000000	0.002508
1901	0.834973	0.000000	0.001881
1902	0.830150	0.000000	0.002363
1903	0.827739	0.000000	-0.002074
1904	0.824556	0.000000	-0.002990
1905	0.827932	0.000000	0.000916
1906	0.833623	0.000000	-0.002122
1907	0.837095	0.000000	-0.002267
1908	0.839892	0.000000	0.000338
1909	0.843364	0.000000	-0.004196
1910	0.843364	0.000000	-0.000386
1911	0.838831	0.000000	0.005160
1912	0.841049	0.000000	0.007475
1913	0.832658	0.000000	0.004389
1914	0.833430	0.000000	0.006076
1915	0.828125	0.000000	0.003183
1916	0.833526	0.000000	0.000241
1917	0.834394	0.000000	-0.003424
1918	0.835262	0.000000	-0.004003
1919	0.840856	0.000000	-0.000338
1920	0.836323	0.000000	-0.001543
1921	0.838349	0.000000	-0.000482
1922	0.831404	0.000000	-0.001784
1923	0.827353	0.000000	-0.000675
1924	0.831983	0.000000	-0.003762
1925	0.829186	0.000000	-0.000820
1926	0.835841	0.000000	0.001157
1927	0.830922	0.000000	0.001688
1928	0.834780	0.000000	-0.003713
1929	0.832658	0.000000	0.004003
1930	0.823013	0.000000	0.001206
1931	0.825328	0.000000	0.005594
1932	0.825328	0.000000	0.004678
1933	0.824460	0.000000	0.005546
1934	0.825810	0.000000	0.004099
1935	0.823881	0.000000	0.001206
1936	0.822531	0.000000	0.004389
1937	0.823785	0.000000	0.007234
1938	0.823206	0.000000	0.004726
1939	0.826775	0.000000	0.013117
1940	0.827450	0.000000	0.008391
1941	0.823110	0.000000	0.008922
1942	0.824942	0.000000	0.008054
1943	0.817612	0.000000	0.005160
1944	0.818673	0.000000	0.002363
1945	0.820120	0.000000	0.003038
1946	0.820313	0.000000	0.005449
1947	0.819059	0.000000	0.006221
1948	0.829186	0.000000	0.007909
1949	0.834877	0.000000	-0.000193
1950	0.832658	0.000000	0.000434
1951	0.827836	0.000000	-0.000048
1952	0.828318	0.000000	0.002845
1953	0.828125	0.000000	0.002604
1954	0.833140	0.000000	-0.000289
1955	0.827643	0.000000	-0.001013
1956	0.822627	0.000000	0.000096
1957	0.823881	0.000000	-0.004533
1958	0.824846	0.000000	-0.002845
1959	0.826775	0.000000	-0.003954
1960	0.832465	0.000000	-0.005642
1961	0.834973	0.000000	-0.004485
1962	0.832755	0.000000	-0.003231
1963	0.834684	0.000000	-0.002074
1964	0.837963	0.000000	-0.003183
1965	0.831019	0.000000	0.004774
1966	0.834298	0.000000	0.003183
1967	0.831404	0.000000	0.000241
1968	0.832851	0.000000	-0.000145
1969	0.828704	0.000000	0.004196
1970	0.836323	0.000000	0.004533
1971	0.835841	0.000000	0.002749
1972	0.843943	0.000000	0.000916
1973	0.846547	0.000000	0.000530
1974	0.846354	0.000000	-0.001784
1975	0.843943	0.000000	-0.003713
1976	0.839506	0.000000	-0.000048
1977	0.833623	0.000000	-0.000048
1978	0.831983	0.000000	0.001157
1979	0.822627	0.000000	0.001206
1980	0.827546	0.000000	0.000096
1981	0.825521	0.000000	-0.003520
1982	0.830922	0.000000	-0.003520
1983	0.830826	0.000000	-0.004823
1984	0.833526	0.000000	-0.005305
1985	0.834491	0.000000	-0.005449
1986	0.840374	0.000000	-0.003762
1987	0.842593	0.000000	-0.006703
1988	0.838638	0.000000	-0.006221
1989	0.838156	0.000000	-0.004340
1990	0.836420	0.000000	-0.002074
1991	0.838059	0.000000	-0.002701
1992	0.829958	0.000000	0.001736
1993	0.830826	0.000000	0.001350
1994	0.828897	0.000000	-0.000675
1995	0.833044	0.000000	0.004099
1996	0.828993	0.000000	0.001784
1997	0.827160	0.000000	0.003858
1998	0.821759	0.000000	0.006173
1999	0.818383	0.000000	0.006318
2000	0.823495	0.000000	0.002363
2001	0.823688	0.000000	0.004437
2002	0.821084	0.000000	0.002170
2003	0.820988	0.000000	0.001447
2004	0.819252	0.000000	0.002797
2005	0.819155	0.000000	0.005642
2006	0.819830	0.000000	0.006848
2007	0.827450	0.000000	0.003665
2008	0.830247	0.000000	0.009452
2009	0.831211	0.000000	0.009115
2010	0.832369	0.000000	0.007523
2011	0.829861	0.000000	0.010465
2012	0.827450	0.000000	0.003328
2013	0.824074	0.000000	0.006269
2014	0.823688	0.000000	0.002990
2015	0.823688	0.000000	0.004389
2016	0.826678	0.000000	0.001833
2017	0.829379	0.000000	0.005208
2018	0.837674	0.000000	0.003810
2019	0.842400	0.000000	0.001591
2020	0.839024	0.000000	0.001929
2021	0.838252	0.000000	0.001833
2022	0.831404	0.000000	0.002556
2023	0.840374	0.000000	0.005353
2024	0.837191	0.000000	0.002315
2025	0.834587	0.000000	0.005401
2026	0.832465	0.000000	0.010127
2027	0.828800	0.000000	0.011092
2028	0.823881	0.000000	0.013262
2029	0.821084	0.000000	0.012490
2030	0.822627	0.000000	0.014419
2031	0.820216	0.000000	0.013358
2032	0.827739	0.000000	0.016541
2033	0.827257	0.000000	0.016059
2034	0.834298	0.000000	0.016831
2035	0.837384	0.000000	0.008584
2036	0.827064	0.000000	0.003617
2037	0.826871	0.000000	0.005160
2038	0.827064	0.000000	0.008681
2039	0.823785	0.000000	0.006366
2040	0.834105	0.000000	0.012008
2041	0.831404	0.000000	0.009549
2042	0.832658	0.000000	0.007861
2043	0.838059	0.000000	0.005980
2044	0.841339	0.000000	0.009693
2045	0.844522	0.000000	0.008536
2046	0.839120	0.000000	0.007427
2047	0.838927	0.000000	0.004774
2048	0.836034	0.000000	0.001929
2049	0.840567	0.000000	0.002894
2050	0.838542	0.000000	0.000000
2051	0.835648	0.000000	-0.000530
2052	0.837770	0.000000	-0.000723
2053	0.834877	0.000000	0.001929
2054	0.838542	0.000000	-0.001302
2055	0.830729	0.000000	-0.002604
2056	0.827450	0.000000	-0.001109
2057	0.822145	0.000000	-0.000820
2058	0.823785	0.000000	-0.000579
2059	0.829379	0.000000	-0.000868
2060	0.827353	0.000000	0.001447
2061	0.827643	0.000000	0.004919
2062	0.822724	0.000000	0.005401
2063	0.831694	0.000000	0.004389
2064	0.831597	0.000000	0.004340
2065	0.828897	0.000000	0.002845
2066	0.832658	0.000000	0.001977
2067	0.828800	0.000000	-0.001254
2068	0.829379	0.000000	-0.001543
2069	0.830633	0.000000	-0.002701
2070	0.832465	0.000000	-0.005546
2071	0.838831	0.000000	-0.004533
2072	0.838927	0.000000	-0.001447
2073	0.830826	0.000000	-0.001350
2074	0.825810	0.000000	0.001157
2075	0.823206	0.000000	0.001061
2076	0.828704	0.000000	0.001833
2077	0.828800	0.000000	-0.000723
2078	0.831501	0.000000	-0.003328
2079	0.834877	0.000000	0.001543
2080	0.831790	0.000000	-0.001736
2081	0.825521	0.000000	-0.004389
