# tiempo	energia_plaqueta	O10	magnetizacion
799	0.828704	0.000000	-0.006173
800	0.829668	0.000000	-0.004292
801	0.835552	0.000000	-0.001688
802	0.837288	0.000000	-0.004389
803	0.836998	0.000000	-0.003183
804	0.834684	0.000000	-0.001495
805	0.837384	0.000000	0.001881
806	0.835359	0.000000	0.000916
807	0.829958	0.000000	0.000000
808	0.827546	0.000000	-0.002363
809	0.830536	0.000000	-0.001013
810	0.826582	0.000000	0.001495
811	0.829282	0.000000	-0.002411
812	0.828704	0.000000	-0.002845
813	0.833719	0.000000	-0.002894
814	0.839603	0.000000	-0.001157
815	0.840760	0.000000	0.000338
816	0.835455	0.000000	-0.001833
817	0.826871	0.000000	-0.002411
818	0.828318	0.000000	-0.000289
819	0.823399	0.000000	0.001543
820	0.828318	0.000000	0.000193
821	0.829668	0.000000	-0.004919
822	0.830536	0.000000	0.000627
823	0.829861	0.000000	0.001591
824	0.837095	0.000000	0.000772
825	0.838349	0.000000	-0.000675
826	0.837191	0.000000	0.001977
827	0.834298	0.000000	0.004967
828	0.830826	0.000000	0.004244
829	0.829668	0.000000	0.004389
830	0.832562	0.000000	0.004967
831	0.830536	0.000000	0.001784
832	0.824363	0.000000	0.008295
833	0.822434	0.000000	0.008343
834	0.821470	0.000000	0.006366
835	0.822724	0.000000	0.000627
836	0.821856	0.000000	0.001977
837	0.827257	0.000000	0.003762
838	0.828511	0.000000	0.003906
839	0.829475	0.000000	-0.000048
840	0.824460	0.000000	0.002267
841	0.821952	0.000000	0.004099
842	0.826678	0.000000	0.003279
843	0.826485	0.000000	-0.003231
844	0.830633	0.000000	-0.001881
845	0.825135	0.000000	-0.003810
846	0.825810	0.000000	-0.006703
847	0.824749	0.000000	-0.006607
848	0.828607	0.000000	-0.006221
849	0.831019	0.000000	-0.003858
850	0.826100	0.000000	-0.004726
851	0.828125	0.000000	-0.003328
852	0.821856	0.000000	-0.005015
853	0.819155	0.000000	0.000338
854	0.825617	0.000000	0.006462
855	0.822242	0.000000	0.004871
856	0.826871	0.000000	0.005257
857	0.823399	0.000000	-0.001399
858	0.822820	0.000000	0.000916
859	0.821084	0.000000	-0.001977
860	0.826485	0.000000	0.002411
861	0.826775	0.000000	0.006269
862	0.831597	0.000000	0.001688
863	0.833719	0.000000	-0.000241
864	0.832948	0.000000	0.000530
865	0.833719	0.000000	-0.002652
866	0.829379	0.000000	-0.001833
867	0.834587	0.000000	0.000386
868	0.833719	0.000000	-0.000482
869	0.828221	0.000000	-0.002652
870	0.829572	0.000000	-0.008584
871	0.822531	0.000000	-0.007282
872	0.822434	0.000000	-0.004581
873	0.824942	0.000000	-0.004774
874	0.819927	0.000000	-0.005305
875	0.824653	0.000000	-0.002604
876	0.824556	0.000000	-0.004196
877	0.819541	0.000000	-0.004967
878	0.823495	0.000000	-0.005305
879	0.824942	0.000000	-0.003376
880	0.827160	0.000000	-0.006703
881	0.834201	0.000000	-0.006800
882	0.830633	0.000000	-0.005691
883	0.828414	0.000000	-0.010561
884	0.829475	0.000000	-0.004099
885	0.834008	0.000000	-0.003569
886	0.831115	0.000000	-0.004630
887	0.829282	0.000000	-0.007475
888	0.826292	0.000000	-0.004726
889	0.823013	0.000000	-0.000627
890	0.821084	0.000000	0.004485
891	0.823881	0.000000	0.005064
892	0.820891	0.000000	0.000096
893	0.817998	0.000000	0.000338
894	0.823978	0.000000	0.001109
895	0.818287	0.000000	0.001302
896	0.817323	0.000000	0.004871
897	0.816262	0.000000	0.000965
898	0.819541	0.000000	0.001109
899	0.823013	0.000000	0.002122
900	0.825617	0.000000	0.000193
901	0.826582	0.000000	0.000579
902	0.827739	0.000000	-0.003279
903	0.828511	0.000000	-0.002218
904	0.828607	0.000000	-0.000965
905	0.825521	0.000000	0.001254
906	0.825907	0.000000	0.002411
907	0.826485	0.000000	0.005160
908	0.829186	0.000000	0.009163
909	0.835166	0.000000	0.007137
910	0.832465	0.000000	0.005401
911	0.827064	0.000000	0.002363
912	0.829572	0.000000	-0.000048
913	0.832176	0.000000	-0.000048
914	0.830729	0.000000	-0.005498
915	0.825521	0.000000	0.000000
916	0.825135	0.000000	0.002894
917	0.826100	0.000000	0.000916
918	0.818480	0.000000	-0.002845
919	0.826389	0.000000	-0.001399
920	0.827353	0.000000	-0.004244
921	0.832079	0.000000	-0.000579
922	0.829379	0.000000	-0.001302
923	0.830536	0.000000	0.001157
924	0.821373	0.000000	0.004967
925	0.817419	0.000000	0.003376
926	0.822145	0.000000	0.003569
927	0.823785	0.000000	0.004774
928	0.821084	0.000000	0.005064
929	0.829090	0.000000	0.006655
930	0.833430	0.000000	0.007089
931	0.834201	0.000000	0.007909
932	0.838927	0.000000	0.008198
933	0.834684	0.000000	0.004196
934	0.830150	0.000000	0.004533
935	0.829572	0.000000	0.003135
936	0.834877	0.000000	0.003231
937	0.833719	0.000000	0.003135
938	0.837674	0.000000	0.001784
939	0.831694	0.000000	0.004967
940	0.835648	0.000000	0.000434
941	0.835552	0.000000	0.000723
942	0.834105	0.000000	0.000723
943	0.827353	0.000000	0.001302
944	0.825907	0.000000	-0.001833
945	0.828414	0.000000	-0.001254
946	0.827932	0.000000	-0.000338
947	0.820313	0.000000	-0.008150
948	0.825231	0.000000	-0.004533
949	0.828897	0.000000	-0.003376
950	0.831887	0.000000	0.001061
951	0.832272	0.000000	0.003472
952	0.833623	0.000000	-0.004099
953	0.831597	0.000000	-0.005642
954	0.833237	0.000000	-0.001688
955	0.830054	0.000000	-0.003376
956	0.824749	0.000000	-0.001061
957	0.825328	0.000000	0.000434
958	0.821470	0.000000	-0.001399
959	0.827643	0.000000	0.000530
960	0.826003	0.000000	-0.001929
961	0.825617	0.000000	0.001495
962	0.822145	0.000000	0.001495
963	0.823399	0.000000	0.009259
964	0.830343	0.000000	0.005160
965	0.821181	0.000000	0.006076
966	0.821663	0.000000	0.004051
967	0.821952	0.000000	0.005353
968	0.823013	0.000000	0.000145
969	0.826775	0.000000	0.002218
970	0.828704	0.000000	0.001784
971	0.836516	0.000000	0.000338
972	0.831501	0.000000	-0.002025
973	0.825424	0.000000	-0.002315
974	0.823302	0.000000	-0.001736
975	0.830247	0.000000	-0.007330
976	0.831211	0.000000	-0.005498
977	0.834780	0.000000	-0.008150
978	0.837577	0.000000	-0.003713
979	0.835455	0.000000	-0.005642
980	0.831887	0.000000	-0.005498
981	0.831887	0.000000	-0.005835
982	0.828607	0.000000	-0.005160
983	0.837384	0.000000	-0.001736
984	0.837481	0.000000	-0.005883
985	0.835262	0.000000	-0.006944
986	0.834877	0.000000	-0.005449
987	0.832948	0.000000	-0.006318
988	0.830536	0.000000	-0.009356
989	0.821952	0.000000	-0.006462
990	0.822242	0.000000	-0.008681
991	0.827643	0.000000	-0.010368
992	0.831019	0.000000	-0.006752
993	0.828704	0.000000	-0.012056
994	0.826582	0.000000	-0.007186
995	0.825328	0.000000	-0.006944
996	0.823592	0.000000	-0.005064
997	0.827932	0.000000	-0.003858
998	0.827643	0.000000	-0.000434
999	0.829765	0.000000	-0.000530
1000	0.831019	0.000000	0.000145
1001	0.828897	0.000000	0.003135
1002	0.829090	0.000000	0.009259
1003	0.837191	0.000000	0.007378
1004	0.836227	0.000000	0.005160
1005	0.838059	0.000000	0.000820
1006	0.832755	0.000000	0.004003
1007	0.831983	0.000000	0.007571
1008	0.836998	0.000000	0.007475
1009	0.836323	0.000000	0.005208
1010	0.839217	0.000000	0.004581
1011	0.840278	0.000000	0.006125
1012	0.842303	0.000000	0.005353
1013	0.841339	0.000000	0.009211
1014	0.841532	0.000000	0.005160
1015	0.847801	0.000000	0.004099
1016	0.839699	0.000000	0.003617
1017	0.839603	0.000000	0.007378
1018	0.837867	0.000000	0.003954
1019	0.834105	0.000000	0.006510
1020	0.836034	0.000000	0.002556
1021	0.839603	0.000000	0.002025
1022	0.837095	0.000000	0.002556
1023	0.841821	0.000000	0.003954
1024	0.839699	0.000000	0.001591
1025	0.833044	0.000000	-0.002942
1026	0.825810	0.000000	-0.005449
1027	0.833237	0.000000	-0.002797
1028	0.832658	0.000000	0.003713
1029	0.828029	0.000000	-0.004919
1030	0.830150	0.000000	-0.005353
1031	0.836323	0.000000	-0.006510
1032	0.834877	0.000000	-0.004533
1033	0.835359	0.000000	-0.005980
1034	0.832755	0.000000	-0.000048
1035	0.831501	0.000000	0.003810
1036	0.828704	0.000000	0.006559
1037	0.833526	0.000000	0.004389
1038	0.826100	0.000000	0.004147
1039	0.832562	0.000000	0.003617
1040	0.832948	0.000000	0.003376
1041	0.835648	0.000000	0.006076
1042	0.840278	0.000000	0.004967
1043	0.836998	0.000000	0.000386
1044	0.832369	0.000000	0.002894
1045	0.839988	0.000000	-0.000193
1046	0.836516	0.000000	-0.004340
1047	0.833623	0.000000	0.001640
1048	0.828029	0.000000	0.000434
1049	0.833912	0.000000	-0.002990
1050	0.836806	0.000000	-0.001254
1051	0.838831	0.000000	-0.002797
1052	0.837288	0.000000	-0.004051
1053	0.832369	0.000000	-0.006896
1054	0.832755	0.000000	-0.001784
1055	0.829572	0.000000	-0.002267
1056	0.828221	0.000000	-0.000723
1057	0.828704	0.000000	-0.002025
1058	0.821566	0.000000	-0.001254
1059	0.818866	0.000000	-0.000723
1060	0.822049	0.000000	-0.002218
1061	0.819541	0.000000	0.002942
1062	0.819927	0.000000	0.003086
1063	0.820602	0.000000	0.003810
1064	0.826003	0.000000	0.005835
1065	0.823013	0.000000	0.005449
1066	0.824556	0.000000	0.005594
1067	0.819541	0.000000	0.003038
1068	0.819444	0.000000	0.001929
1069	0.828993	0.000000	-0.002411
1070	0.822242	0.000000	-0.002411
1071	0.824267	0.000000	-0.004967
1072	0.821759	0.000000	-0.001495
1073	0.821181	0.000000	-0.003424
1074	0.817612	0.000000	0.000579
1075	0.812018	0.000000	0.000772
1076	0.818576	0.000000	-0.001350
1077	0.824846	0.000000	0.000193
1078	0.828897	0.000000	0.003665
1079	0.825617	0.000000	0.001157
1080	0.823206	0.000000	-0.001013
1081	0.820023	0.000000	-0.000482
1082	0.815779	0.000000	-0.003713
1083	0.811632	0.000000	-0.001302
1084	0.816551	0.000000	0.000386
1085	0.817323	0.000000	0.002459
1086	0.811343	0.000000	0.002218
1087	0.818866	0.000000	0.004871
1088	0.816840	0.000000	0.007813
1089	0.811053	0.000000	0.005160
1090	0.816165	0.000000	0.006896
1091	0.815490	0.000000	0.003954
1092	0.823495	0.000000	0.002218
1093	0.828414	0.000000	0.001302
1094	0.826485	0.000000	0.003231
1095	0.826775	0.000000	0.001929
1096	0.823688	0.000000	0.004051
1097	0.824942	0.000000	0.004244
1098	0.818769	0.000000	0.007378
1099	0.822338	0.000000	0.006028
1100	0.821759	0.000000	0.006076
1101	0.823206	0.000000	0.003858
1102	0.821663	0.000000	0.004340
1103	0.822724	0.000000	0.006703
1104	0.821566	0.000000	0.004726
1105	0.818287	0.000000	0.003038
1106	0.815490	0.000000	0.002797
1107	0.817130	0.000000	0.006125
1108	0.817323	0.000000	0.004726
1109	0.821856	0.000000	0.002363
1110	0.824846	0.000000	0.001254
1111	0.821470	0.000000	-0.001157
1112	0.825810	0.000000	-0.002315
1113	0.828704	0.000000	0.001929
1114	0.824267	0.000000	0.003520
1115	0.827160	0.000000	0.006703
1116	0.823978	0.000000	0.004147
1117	0.824460	0.000000	0.002315
1118	0.826100	0.000000	0.000868
1119	0.824363	0.000000	0.005642
1120	0.828029	0.000000	0.003424
1121	0.821181	0.000000	-0.001061
1122	0.820988	0.000000	-0.000386
1123	0.823013	0.000000	0.003954
1124	0.818769	0.000000	0.001833
1125	0.818962	0.000000	-0.001061
1126	0.822242	0.000000	0.002122
1127	0.816937	0.000000	-0.001061
1128	0.814911	0.000000	-0.001447
1129	0.819830	0.000000	-0.004389
1130	0.822820	0.000000	-0.000048
1131	0.823206	0.000000	0.003906
1132	0.822627	0.000000	-0.000675
1133	0.828511	0.000000	-0.003086
1134	0.830343	0.000000	-0.007234
1135	0.828029	0.000000	-0.007764
1136	0.820409	0.000000	-0.007427
1137	0.819637	0.000000	-0.004871
1138	0.819444	0.000000	-0.003713
1139	0.819348	0.000000	-0.002894
1140	0.819059	0.000000	-0.004437
1141	0.818576	0.000000	-0.002025
1142	0.820120	0.000000	0.001736
1143	0.823110	0.000000	-0.001399
1144	0.824460	0.000000	-0.000193
1145	0.826582	0.000000	-0.000675
1146	0.824653	0.000000	0.001833
1147	0.823785	0.000000	0.005112
1148	0.828511	0.000000	0.004630
1149	0.824363	0.000000	0.006848
1150	0.826582	0.000000	0.008584
1151	0.826196	0.000000	0.004003
1152	0.824846	0.000000	0.005449
1153	0.825617	0.000000	0.005015
1154	0.823399	0.000000	-0.000530
1155	0.826100	0.000000	-0.000048
1156	0.818383	0.000000	-0.000434
1157	0.820891	0.000000	-0.004726
1158	0.821181	0.000000	-0.007378
1159	0.828511	0.000000	0.000530
1160	0.824846	0.000000	-0.000675
1161	0.818383	0.000000	0.000916
1162	0.821856	0.000000	-0.000434
1163	0.823399	0.000000	0.001109
1164	0.828800	0.000000	0.001929
1165	0.828607	0.000000	0.002845
1166	0.828414	0.000000	0.004292
1167	0.826678	0.000000	0.004919
1168	0.828125	0.000000	0.002604
1169	0.829958	0.000000	0.004726
1170	0.832658	0.000000	0.004581
1171	0.828800	0.000000	0.005739
1172	0.832948	0.000000	0.000868
1173	0.838831	0.000000	0.003231
1174	0.836806	0.000000	0.003665
1175	0.845004	0.000000	0.003472
1176	0.842207	0.000000	-0.000482
1177	0.836613	0.000000	0.000048
1178	0.834877	0.000000	-0.000627
1179	0.839120	0.000000	-0.001495
1180	0.836806	0.000000	-0.001399
1181	0.832948	0.000000	-0.006896
1182	0.838059	0.000000	-0.008343
1183	0.838831	0.000000	-0.006318
1184	0.842110	0.000000	-0.005498
1185	0.839988	0.000000	-0.006993
1186	0.836420	0.000000	-0.002025
1187	0.832272	0.000000	-0.001157
1188	0.838831	0.000000	-0.000916
1189	0.833816	0.000000	-0.002459
1190	0.833140	0.000000	-0.001447
1191	0.836516	0.000000	-0.003424
1192	0.837963	0.000000	0.000386
1193	0.836420	0.000000	-0.005160
1194	0.841917	0.000000	-0.003569
1195	0.845968	0.000000	0.000193
1196	0.840374	0.000000	-0.001350
1197	0.836806	0.000000	-0.002797
1198	0.840181	0.000000	-0.002990
1199	0.837770	0.000000	-0.001350
1200	0.837867	0.000000	0.000675
1201	0.835359	0.000000	0.001736
1202	0.831597	0.000000	-0.000772
1203	0.829958	0.000000	0.001013
1204	0.820505	0.000000	-0.000965
1205	0.816840	0.000000	-0.000145
1206	0.812404	0.000000	-0.001109
1207	0.813465	0.000000	0.001929
1208	0.812211	0.000000	0.003328
1209	0.812404	0.000000	0.002363
1210	0.809703	0.000000	0.002556
1211	0.812982	0.000000	-0.000434
1212	0.802855	0.000000	-0.000289
1213	0.804302	0.000000	-0.000916
1214	0.813754	0.000000	-0.001495
1215	0.823978	0.000000	0.002508
1216	0.827739	0.000000	0.005739
1217	0.826871	0.000000	0.006896
1218	0.829090	0.000000	0.006221
1219	0.827257	0.000000	0.003762
1220	0.831983	0.000000	0.004389
1221	0.829958	0.000000	-0.000772
1222	0.822242	0.000000	-0.001688
1223	0.822531	0.000000	-0.003906
1224	0.825521	0.000000	-0.001784
1225	0.826968	0.000000	-0.000482
1226	0.830247	0.000000	-0.001350
1227	0.835069	0.000000	-0.004581
1228	0.837384	0.000000	-0.002267
1229	0.841628	0.000000	-0.002025
1230	0.839313	0.000000	-0.003376
1231	0.840181	0.000000	-0.003135
1232	0.840760	0.000000	-0.001447
1233	0.833140	0.000000	0.001688
1234	0.837674	0.000000	-0.003665
1235	0.840953	0.000000	-0.003713
1236	0.842785	0.000000	0.001013
1237	0.838349	0.000000	-0.000579
1238	0.841435	0.000000	-0.001688
1239	0.836998	0.000000	0.002122
1240	0.831694	0.000000	-0.000096
1241	0.831597	0.000000	0.000916
1242	0.829379	0.000000	-0.002074
1243	0.826003	0.000000	0.003713
1244	0.823399	0.000000	0.008488
1245	0.824267	0.000000	0.009163
1246	0.832272	0.000000	0.007668
1247	0.830054	0.000000	0.010754
1248	0.823110	0.000000	0.007861
1249	0.827546	0.000000	0.006944
1250	0.825039	0.000000	0.000386
1251	0.817901	0.000000	0.000434
1252	0.820698	0.000000	0.002170
1253	0.821856	0.000000	0.002990
1254	0.820505	0.000000	0.005305
1255	0.825231	0.000000	0.005691
1256	0.823495	0.000000	0.001736
1257	0.820891	0.000000	0.001061
1258	0.819252	0.000000	0.005015
1259	0.819830	0.000000	0.000096
1260	0.825617	0.000000	0.002701
1261	0.826196	0.000000	0.000434
1262	0.818962	0.000000	0.004774
1263	0.820698	0.000000	0.004437
1264	0.822242	0.000000	0.005498
1265	0.831019	0.000000	0.004437
1266	0.833623	0.000000	0.006318
1267	0.830150	0.000000	0.001495
1268	0.829475	0.000000	0.004340
1269	0.832562	0.000000	0.003569
1270	0.834684	0.000000	0.004051
1271	0.839699	0.000000	0.003858
1272	0.837867	0.000000	0.003183
1273	0.833237	0.000000	0.000772
1274	0.826582	0.000000	0.001157
1275	0.827064	0.000000	0.002363
1276	0.822338	0.000000	0.005015
1277	0.821181	0.000000	0.005787
1278	0.815779	0.000000	0.002218
1279	0.816454	0.000000	0.002267
1280	0.820988	0.000000	-0.008729
1281	0.819444	0.000000	-0.000675
1282	0.823688	0.000000	-0.000096
1283	0.824074	0.000000	0.004437
1284	0.825714	0.000000	0.004967
1285	0.825907	0.000000	0.000916
1286	0.824460	0.000000	0.002556
1287	0.830440	0.000000	0.006125
1288	0.833333	0.000000	0.006848
1289	0.826100	0.000000	0.007668
1290	0.820409	0.000000	0.002363
1291	0.824942	0.000000	0.003810
1292	0.825714	0.000000	0.001833
1293	0.826389	0.000000	0.003665
1294	0.822242	0.000000	0.004003
1295	0.828993	0.000000	0.005208
1296	0.821181	0.000000	0.001543
1297	0.820120	0.000000	-0.001929
1298	0.820409	0.000000	-0.003472
1299	0.820313	0.000000	-0.005208
1300	0.819541	0.000000	-0.007186
1301	0.822820	0.000000	-0.002894
1302	0.825328	0.000000	0.001061
1303	0.826196	0.000000	0.001206
1304	0.826100	0.000000	-0.007716
1305	0.830826	0.000000	-0.003954
1306	0.828897	0.000000	-0.000916
1307	0.831308	0.000000	0.000530
1308	0.829861	0.000000	0.002652
1309	0.833140	0.000000	-0.003183
1310	0.837288	0.000000	-0.003713
1311	0.832851	0.000000	-0.008150
1312	0.832369	0.000000	-0.005787
1313	0.828125	0.000000	-0.008150
1314	0.828704	0.000000	-0.008873
1315	0.826678	0.000000	-0.008681
1316	0.830826	0.000000	-0.007089
1317	0.830633	0.000000	-0.011381
1318	0.831211	0.000000	-0.011622
1319	0.830633	0.000000	-0.010658
1320	0.831115	0.000000	-0.016204
1321	0.831404	0.000000	-0.015046
1322	0.822627	0.000000	-0.014178
1323	0.824460	0.000000	-0.009838
1324	0.824460	0.000000	-0.011044
1325	0.825714	0.000000	-0.011719
1326	0.823110	0.000000	-0.011622
1327	0.822917	0.000000	-0.010176
1328	0.832948	0.000000	-0.007378
1329	0.838349	0.000000	-0.005932
1330	0.833333	0.000000	-0.003231
1331	0.829958	0.000000	-0.005739
1332	0.828800	0.000000	-0.006848
1333	0.830633	0.000000	-0.006269
1334	0.833430	0.000000	-0.009742
1335	0.840664	0.000000	-0.005401
1336	0.837963	0.000000	-0.004003
1337	0.837481	0.000000	-0.004774
1338	0.835841	0.000000	-0.006703
1339	0.834780	0.000000	-0.004630
1340	0.836420	0.000000	-0.003424
1341	0.837867	0.000000	-0.005015
1342	0.827257	0.000000	-0.003810
1343	0.818094	0.000000	-0.007716
1344	0.826871	0.000000	-0.006752
1345	0.831983	0.000000	-0.001640
1346	0.832562	0.000000	-0.000193
1347	0.837674	0.000000	-0.004823
1348	0.840664	0.000000	-0.000627
1349	0.832369	0.000000	-0.002122
1350	0.830247	0.000000	-0.002508
1351	0.833430	0.000000	-0.002315
1352	0.839217	0.000000	-0.000145
1353	0.834105	0.000000	-0.001977
1354	0.827836	0.000000	-0.001784
1355	0.826968	0.000000	-0.004099
1356	0.833237	0.000000	-0.005449
1357	0.833044	0.000000	-0.001977
1358	0.830440	0.000000	-0.002556
1359	0.835552	0.000000	0.000965
1360	0.835745	0.000000	-0.001109
1361	0.827064	0.000000	0.000434
1362	0.827064	0.000000	0.004389
1363	0.820891	0.000000	0.001543
1364	0.823495	0.000000	0.002315
1365	0.823495	0.000000	-0.000096
1366	0.831019	0.000000	0.000675
1367	0.835359	0.000000	0.002315
1368	0.836998	0.000000	-0.002363
1369	0.843075	0.000000	0.001013
1370	0.845197	0.000000	-0.002025
1371	0.839120	0.000000	0.002074
1372	0.836709	0.000000	-0.001302
1373	0.837770	0.000000	-0.004581
1374	0.842689	0.000000	-0.002894
1375	0.838252	0.000000	-0.003954
1376	0.836998	0.000000	-0.003472
1377	0.836323	0.000000	-0.000338
1378	0.835359	0.000000	0.001833
1379	0.838156	0.000000	-0.002556
1380	0.836613	0.000000	-0.000675
1381	0.834298	0.000000	-0.001833
1382	0.831019	0.000000	-0.001447
1383	0.822145	0.000000	-0.003231
1384	0.824460	0.000000	-0.003569
1385	0.822434	0.000000	-0.005449
1386	0.819830	0.000000	-0.007475
1387	0.815490	0.000000	-0.004774
1388	0.815394	0.000000	-0.004581
1389	0.818480	0.000000	-0.008632
1390	0.821277	0.000000	-0.005980
1391	0.823399	0.000000	-0.002797
1392	0.825039	0.000000	-0.006318
1393	0.824363	0.000000	-0.005064
1394	0.826968	0.000000	-0.004389
1395	0.825810	0.000000	-0.003617
1396	0.818191	0.000000	-0.001447
1397	0.825135	0.000000	-0.001784
1398	0.828800	0.000000	0.002894
1399	0.827353	0.000000	0.002652
1400	0.831115	0.000000	-0.002508
1401	0.828029	0.000000	0.000772
1402	0.825810	0.000000	0.000868
1403	0.833816	0.000000	0.001495
1404	0.836806	0.000000	-0.001350
1405	0.833430	0.000000	-0.004678
1406	0.835455	0.000000	-0.001157
1407	0.830150	0.000000	-0.002508
1408	0.829282	0.000000	-0.003713
1409	0.822242	0.000000	-0.009066
1410	0.829282	0.000000	-0.003858
1411	0.833333	0.000000	-0.004147
1412	0.834877	0.000000	-0.004340
1413	0.834394	0.000000	-0.004099
1414	0.833044	0.000000	-0.005546
1415	0.836034	0.000000	-0.001157
1416	0.832562	0.000000	-0.003038
1417	0.834973	0.000000	-0.000530
1418	0.829668	0.000000	0.003906
1419	0.830536	0.000000	0.001447
1420	0.830633	0.000000	0.006800
1421	0.835841	0.000000	0.006028
1422	0.837288	0.000000	0.006896
1423	0.825521	0.000000	0.011236
1424	0.829668	0.000000	0.008873
1425	0.829282	0.000000	0.006559
1426	0.831211	0.000000	0.008584
1427	0.821181	0.000000	0.009356
1428	0.835745	0.000000	0.006221
1429	0.832369	0.000000	0.003328
1430	0.827739	0.000000	0.002845
1431	0.834008	0.000000	0.000000
1432	0.838349	0.000000	-0.005064
1433	0.838927	0.000000	0.001206
1434	0.833237	0.000000	0.000145
1435	0.835455	0.000000	-0.000289
1436	0.835262	0.000000	-0.001784
1437	0.836420	0.000000	-0.005932
1438	0.837577	0.000000	-0.004726
1439	0.835069	0.000000	-0.003617
1440	0.826678	0.000000	0.000916
1441	0.831887	0.000000	-0.003279
1442	0.827353	0.000000	-0.001688
1443	0.831404	0.000000	-0.003520
1444	0.829668	0.000000	-0.002701
1445	0.834780	0.000000	-0.003810
1446	0.836130	0.000000	-0.003617
1447	0.837384	0.000000	-0.005208
1448	0.837288	0.000000	-0.003906
1449	0.832176	0.000000	-0.004871
1450	0.828704	0.000000	-0.007620
1451	0.827836	0.000000	-0.011236
1452	0.827932	0.000000	-0.010465
1453	0.833526	0.000000	-0.011767
1454	0.833333	0.000000	-0.013407
1455	0.829475	0.000000	-0.010031
1456	0.826485	0.000000	-0.008584
1457	0.827353	0.000000	-0.009597
1458	0.838156	0.000000	-0.014371
1459	0.837867	0.000000	-0.013551
1460	0.838831	0.000000	-0.009307
1461	0.845679	0.000000	-0.009356
1462	0.847319	0.000000	-0.007620
1463	0.840953	0.000000	-0.010417
1464	0.842400	0.000000	-0.008488
1465	0.837674	0.000000	-0.006510
1466	0.841242	0.000000	-0.005594
1467	0.835069	0.000000	-0.005257
1468	0.829861	0.000000	-0.008536
1469	0.825328	0.000000	-0.008054
1470	0.827836	0.000000	-0.006993
1471	0.832851	0.000000	-0.004967
1472	0.839603	0.000000	-0.006318
1473	0.837288	0.000000	-0.001591
1474	0.827450	0.000000	0.001399
1475	0.834105	0.000000	-0.002749
1476	0.832658	0.000000	-0.000048
1477	0.831983	0.000000	0.000965
1478	0.826678	0.000000	0.001736
1479	0.828318	0.000000	0.005353
1480	0.827546	0.000000	0.003762
1481	0.831019	0.000000	0.005015
1482	0.829572	0.000000	0.000723
1483	0.829765	0.000000	-0.000482
1484	0.827932	0.000000	-0.002652
1485	0.819541	0.000000	0.000241
1486	0.822820	0.000000	-0.000530
1487	0.820120	0.000000	-0.001254
1488	0.816937	0.000000	-0.002363
1489	0.814911	0.000000	-0.005739
1490	0.818383	0.000000	-0.004099
1491	0.820120	0.000000	-0.001302
1492	0.822531	0.000000	0.000579
1493	0.823688	0.000000	0.002845
1494	0.821566	0.000000	0.002652
1495	0.821759	0.000000	0.000482
1496	0.824846	0.000000	-0.002701
1497	0.824653	0.000000	-0.001640
1498	0.826003	0.000000	0.001399
1499	0.825231	0.000000	-0.000434
1500	0.824556	0.000000	0.002749
1501	0.824556	0.000000	0.001833
1502	0.822820	0.000000	0.000916
1503	0.827160	0.000000	0.004051
1504	0.830054	0.000000	0.003810
1505	0.837384	0.000000	0.002315
1506	0.834877	0.000000	0.000916
1507	0.829379	0.000000	0.000723
1508	0.829186	0.000000	-0.001206
1509	0.831211	0.000000	0.001013
1510	0.832465	0.000000	-0.000675
1511	0.832079	0.000000	0.000048
1512	0.836130	0.000000	0.001784
1513	0.831983	0.000000	0.003135
1514	0.833526	0.000000	0.004533
1515	0.838831	0.000000	0.002556
1516	0.828511	0.000000	0.006510
1517	0.824653	0.000000	0.000820
1518	0.824171	0.000000	0.003810
1519	0.825328	0.000000	0.002267
1520	0.822724	0.000000	-0.003520
1521	0.827450	0.000000	-0.004581
1522	0.829861	0.000000	-0.001784
1523	0.829282	0.000000	-0.004437
1524	0.833912	0.000000	-0.009500
1525	0.839217	0.000000	-0.007137
1526	0.834201	0.000000	-0.002025
1527	0.832079	0.000000	-0.000627
1528	0.835262	0.000000	-0.003183
1529	0.835648	0.000000	-0.002122
1530	0.836998	0.000000	0.000530
1531	0.833623	0.000000	0.001881
1532	0.830826	0.000000	-0.000965
1533	0.835552	0.000000	-0.000338
1534	0.835262	0.000000	-0.001206
1535	0.830150	0.000000	-0.002315
1536	0.831887	0.000000	-0.001399
1537	0.834491	0.000000	-0.001061
1538	0.829379	0.000000	-0.001013
1539	0.834201	0.000000	-0.002797
1540	0.831983	0.000000	-0.002652
1541	0.836227	0.000000	-0.002652
1542	0.834877	0.000000	0.000193
1543	0.828318	0.000000	-0.003954
1544	0.829572	0.000000	-0.002894
1545	0.827932	0.000000	-0.006655
1546	0.823592	0.000000	-0.002652
1547	0.821373	0.000000	-0.005739
1548	0.829475	0.000000	-0.007909
1549	0.822820	0.000000	-0.010272
1550	0.827160	0.000000	-0.010417
1551	0.824074	0.000000	-0.007041
1552	0.820602	0.000000	-0.011092
1553	0.820409	0.000000	-0.003424
1554	0.827450	0.000000	-0.000723
1555	0.826775	0.000000	0.001254
1556	0.819541	0.000000	0.003231
1557	0.828897	0.000000	0.004533
1558	0.827160	0.000000	0.009500
1559	0.827739	0.000000	0.011381
1560	0.832465	0.000000	0.013455
1561	0.831404	0.000000	0.010802
1562	0.830247	0.000000	0.010610
