# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
1702	0.821161	0.000712	-0.000253	0.000444	0.001312	0.000972	761.000000	199.223493	0.823437	0.001606	0.000361	0.000346	-0.000781	0.001460	762.000000	199.223493	0.824306	0.001333	0.000479	0.000369	0.000270	0.001697
1705	0.825155	0.001083	0.000497	0.000413	-0.000396	0.001547	764.000000	199.223493	0.827238	0.001659	0.000212	0.000502	0.001427	0.001057	765.000000	199.223493	0.826505	0.002411	-0.000757	0.000309	0.000907	0.001406
1708	0.828839	0.001332	-0.000342	0.000818	0.000984	0.000628	767.000000	199.223493	0.829359	0.001146	-0.000762	0.000489	0.000318	0.001042	768.000000	199.223493	0.827238	0.001461	0.000202	0.000371	0.000993	0.000425
1711	0.825579	0.002085	-0.000452	0.000360	0.003019	0.001033	770.000000	199.223493	0.826003	0.001801	0.000157	0.000132	0.002836	0.001633	771.000000	199.223493	0.826948	0.003238	-0.000128	0.000250	0.000241	0.001931
1714	0.825598	0.002498	0.000703	0.000254	0.002913	0.002317	773.000000	199.223493	0.827990	0.002910	0.000264	0.000424	0.002739	0.002034	774.000000	199.223493	0.829186	0.002897	0.001193	0.000509	0.003511	0.002175
1717	0.831597	0.002668	0.000055	0.000130	0.003376	0.001132	776.000000	199.223493	0.831347	0.003299	0.000204	0.000283	0.003800	0.001895	777.000000	199.223493	0.827276	0.002789	-0.000487	0.000386	0.002913	0.002216
1720	0.830710	0.002818	0.000794	0.000356	0.003395	0.001204	779.000000	199.223493	0.830459	0.003625	0.000606	0.000220	0.001553	0.001933	780.000000	199.223493	0.828511	0.002749	0.000412	0.000306	0.001099	0.002500
1723	0.829977	0.002134	-0.000068	0.000667	0.000251	0.001707	782.000000	199.223493	0.827971	0.002678	-0.000438	0.000396	0.000395	0.001957	783.000000	199.223493	0.826755	0.002475	-0.000045	0.000279	0.000482	0.001512
1726	0.826563	0.002664	0.000373	0.000372	0.001138	0.002065	785.000000	199.223493	0.825000	0.002143	-0.000431	0.000445	0.000087	0.002739	786.000000	199.223493	0.828472	0.003244	-0.000059	0.000395	-0.000366	0.002826
1729	0.827913	0.002158	0.000419	0.000290	-0.000251	0.002462	788.000000	199.223493	0.828974	0.002056	0.000664	0.000368	-0.000473	0.002182	789.000000	199.223493	0.829552	0.001771	-0.000178	0.000519	-0.001900	0.001937
1732	0.829379	0.001112	-0.000200	0.000308	-0.001881	0.002266	791.000000	199.223493	0.827373	0.000887	-0.000511	0.000446	-0.000743	0.002117	792.000000	199.223493	0.825637	0.000965	0.001430	0.000589	-0.001447	0.001616
1735	0.830324	0.000862	0.000998	0.000546	-0.001061	0.002553	794.000000	199.223493	0.831192	0.001782	0.000060	0.000757	-0.001389	0.003046	795.000000	199.223493	0.830363	0.001508	-0.000437	0.000245	-0.000598	0.003476
1738	0.827681	0.001718	0.000384	0.000213	-0.001909	0.003020	797.000000	199.223493	0.829340	0.000904	-0.000297	0.000591	-0.000308	0.001729	798.000000	199.223493	0.829533	0.001252	0.000514	0.000141	-0.001399	0.001421
1741	0.829032	0.001541	0.000048	0.000569	-0.003752	0.002282	800.000000	199.223493	0.827199	0.002509	0.000577	0.000463	-0.002141	0.002380	801.000000	199.223493	0.829360	0.002684	0.000105	0.000376	-0.001890	0.002310
